"CU_ID","Species","Stock","Year","DataType","RelLBM","AbsLBM","LongTrend","PercChange","ProbDeclBelowLBM","Percentile","RelUBM","AbsUBM","RelAbd","AbsAbd","NumStdMetrics","Value"
"CK-14","Chinook","South Thompson_SU_1.3",2023,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2,1011.29535057536
"CK-15","Chinook","Shuswap River_SU_0.3",1995,"Abs_Abd","Amber","Green","Green","Green",NA,NA,"Amber","Green","Amber","Green",6,20167.7884749811
"CK-15","Chinook","Shuswap River_SU_0.3",1996,"Abs_Abd","Amber","Green","Green","Green",NA,NA,"Amber","Green","Amber","Green",6,22551.1672708984
"CK-15","Chinook","Shuswap River_SU_0.3",1997,"Abs_Abd","Amber","Green","Green","Green",NA,NA,"Amber","Green","Amber","Green",6,23547.535016237
"CK-15","Chinook","Shuswap River_SU_0.3",1998,"Abs_Abd","Amber","Green","Green","Green",NA,NA,"Amber","Green","Amber","Green",6,23210.4201731179
"CK-15","Chinook","Shuswap River_SU_0.3",1999,"Abs_Abd","Green","Green","Green","Green",NA,NA,"Green","Green","Green","Green",6,30177.9878184727
"CK-15","Chinook","Shuswap River_SU_0.3",2000,"Abs_Abd","Green","Green","Green","Green",NA,NA,"Green","Green","Green","Green",6,28150.0595137607
"CK-15","Chinook","Shuswap River_SU_0.3",2001,"Abs_Abd","Green","Green","Green","Green",NA,NA,"Green","Green","Green","Green",6,31663.3116886825
"CK-15","Chinook","Shuswap River_SU_0.3",2002,"Abs_Abd","Green","Green","Green","Green",NA,NA,"Green","Green","Green","Green",6,34914.5753946263
"CK-15","Chinook","Shuswap River_SU_0.3",2003,"Abs_Abd","Green","Green","Green","Green",NA,NA,"Green","Green","Green","Green",6,32948.5988026451
"CK-15","Chinook","Shuswap River_SU_0.3",2004,"Abs_Abd","Green","Green","Green","Green",NA,NA,"Green","Green","Green","Green",6,29319.0287396404
"CK-15","Chinook","Shuswap River_SU_0.3",2005,"Abs_Abd","Green","Green","Green","Amber",NA,NA,"Green","Green","Green","Green",6,25450.8498495731
"CK-15","Chinook","Shuswap River_SU_0.3",2006,"Abs_Abd","Green","Green","Green","Green",NA,NA,"Green","Green","Green","Green",6,26477.1978792559
"CK-15","Chinook","Shuswap River_SU_0.3",2007,"Abs_Abd","Amber","Green","Green","Amber",NA,NA,"Amber","Green","Amber","Green",6,22050.7068167916
"CK-15","Chinook","Shuswap River_SU_0.3",2008,"Abs_Abd","Amber","Green","Green","Red",NA,NA,"Amber","Green","Amber","Green",6,21438.8256525484
"CK-15","Chinook","Shuswap River_SU_0.3",2009,"Abs_Abd","Amber","Green","Green","Red",NA,NA,"Amber","Green","Amber","Green",6,23175.9529868247
"CK-15","Chinook","Shuswap River_SU_0.3",2010,"Abs_Abd","Green","Green","Green","Green",NA,NA,"Green","Green","Green","Green",6,24420.9182704658
"CK-15","Chinook","Shuswap River_SU_0.3",2011,"Abs_Abd","Green","Green","Green","Green",NA,NA,"Green","Green","Green","Green",6,25100.1345011719
"CK-15","Chinook","Shuswap River_SU_0.3",2012,"Abs_Abd","Amber","Green","Green","Red",NA,NA,"Amber","Green","Amber","Green",6,17475.1629746316
"CK-15","Chinook","Shuswap River_SU_0.3",2013,"Abs_Abd","Amber","Green","Green","Red",NA,NA,"Amber","Green","Amber","Green",6,17374.1953506346
"CK-15","Chinook","Shuswap River_SU_0.3",2014,"Abs_Abd","Amber","Green","Green","Amber",NA,NA,"Amber","Green","Amber","Green",6,15227.0496960791
"CK-15","Chinook","Shuswap River_SU_0.3",2015,"Abs_Abd","Amber","Green","Green","Green",NA,NA,"Amber","Green","Amber","Green",6,18480.0275902548
"CK-15","Chinook","Shuswap River_SU_0.3",2016,"Abs_Abd","Amber","Green","Green","Red",NA,NA,"Amber","Green","Amber","Green",6,21562.2767394068
"CK-15","Chinook","Shuswap River_SU_0.3",2017,"Abs_Abd","Amber","Green","Green","Red",NA,NA,"Amber","Green","Amber","Green",6,18477.305838672
"CK-15","Chinook","Shuswap River_SU_0.3",2018,"Abs_Abd","Amber","Green","Green","Red",NA,NA,"Amber","Green","Amber","Green",6,14429.5221770447
"CK-15","Chinook","Shuswap River_SU_0.3",2019,"Abs_Abd","Amber","Green","Amber","Amber",NA,NA,"Amber","Green","Amber","Green",6,13087.5280665901
"CK-15","Chinook","Shuswap River_SU_0.3",2020,"Abs_Abd","Amber","Green","Green","Red",NA,NA,"Amber","Green","Amber","Green",6,18072.2697201844
"CK-15","Chinook","Shuswap River_SU_0.3",2021,"Abs_Abd","Amber","Green","Green","Green",NA,NA,"Amber","Green","Amber","Green",6,22313.0942434021
"CK-15","Chinook","Shuswap River_SU_0.3",2022,"Abs_Abd","Green","Green","Green","Green",NA,NA,"Green","Green","Green","Green",6,26703.9804021744
"CK-15","Chinook","Shuswap River_SU_0.3",2023,"Abs_Abd","Green","Green","Green","Green",NA,NA,"Green","Green","Green","Green",6,34878.8050252929
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",1995,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",1996,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",1997,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",1998,"Abs_Abd","Green","Red",NA,NA,NA,NA,"Green","Red","Green","Red",4,114.637458879895
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",1999,"Abs_Abd","Green","Red",NA,NA,NA,NA,"Green","Red","Green","Red",4,138.559576944913
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2000,"Abs_Abd","Green","Red",NA,NA,NA,NA,"Green","Red","Green","Red",4,113.904256420481
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2001,"Abs_Abd","Green","Red",NA,NA,NA,NA,"Green","Red","Green","Red",4,144.99812755942
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2002,"Abs_Abd","Green","Red",NA,NA,NA,NA,"Green","Red","Green","Red",4,233.518962603749
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2003,"Abs_Abd","Green","Red",NA,NA,NA,NA,"Green","Red","Green","Red",4,215.877010532923
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2004,"Abs_Abd","Green","Red",NA,NA,NA,NA,"Green","Red","Green","Red",4,251.007921086074
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2005,"Abs_Abd","Green","Red",NA,NA,NA,NA,"Green","Red","Green","Red",4,198.633448117269
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2006,"Abs_Abd","Green","Red",NA,"Green",NA,NA,"Green","Red","Green","Red",5,199.772347513258
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2007,"Abs_Abd","Red","Red",NA,"Red",NA,NA,"Red","Red","Red","Red",5,16.6549290389025
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2008,"Abs_Abd","Red","Red",NA,"Red",NA,NA,"Red","Red","Red","Red",5,13.7380182320013
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2009,"Abs_Abd","Red","Red","Red","Red",NA,NA,"Red","Red","Red","Red",6,8.62770863051873
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2010,"Abs_Abd","Red","Red","Red","Red",NA,NA,"Red","Red","Red","Red",6,8.12362806857866
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2011,"Abs_Abd","Red","Red","Amber","Red",NA,NA,"Red","Red","Red","Red",6,43.203857825429
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2012,"Abs_Abd","Red","Red","Red","Red",NA,NA,"Red","Red","Red","Red",6,28.2118688249982
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2013,"Abs_Abd","Red","Red","Amber","Red",NA,NA,"Red","Red","Red","Red",6,45.8301206840219
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2014,"Abs_Abd","Red","Red","Amber","Red",NA,NA,"Red","Red","Red","Red",6,38.0523047972635
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2015,"Abs_Abd","Amber","Red","Green","Green",NA,NA,"Amber","Red","Amber","Red",6,78.3788871713425
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2016,"Abs_Abd","Red","Red","Green","Green",NA,NA,"Red","Red","Red","Red",6,64.5376813403213
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2017,"Abs_Abd","Red","Red","Amber","Green",NA,NA,"Red","Red","Red","Red",6,35.0684794772696
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2018,"Abs_Abd","Red","Red","Red","Green",NA,NA,"Red","Red","Red","Red",6,16.0403191689608
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2019,"Abs_Abd","Red","Red","Red","Red",NA,NA,"Red","Red","Red","Red",6,1.46427410640372
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2020,"Abs_Abd","Red","Red","Red","Red",NA,NA,"Red","Red","Red","Red",6,1.01430349156035
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2021,"Abs_Abd","Red","Red","Red","Red",NA,NA,"Red","Red","Red","Red",6,0.157963115283319
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2022,"Abs_Abd","Red","Red","Red","Red",NA,NA,"Red","Red","Red","Red",6,0.246704354016916
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2023,"Abs_Abd","Red","Red","Red","Red",NA,NA,"Red","Red","Red","Red",6,1.25929266219368
"CK-17","Chinook","Lower Thompson_SP_1.2",1995,"Abs_Abd","Green","Green",NA,NA,NA,NA,"Green","Green","Green","Green",4,11599.7050215088
"CK-17","Chinook","Lower Thompson_SP_1.2",1996,"Abs_Abd","Green","Green",NA,NA,NA,NA,"Green","Green","Green","Green",4,15009.6557687234
"CK-17","Chinook","Lower Thompson_SP_1.2",1997,"Abs_Abd","Green","Green",NA,"Green",NA,NA,"Green","Green","Green","Green",5,17652.9167792651
"CK-17","Chinook","Lower Thompson_SP_1.2",1998,"Abs_Abd","Green","Green",NA,"Green",NA,NA,"Green","Green","Green","Green",5,11992.2158980331
"CK-17","Chinook","Lower Thompson_SP_1.2",1999,"Abs_Abd","Green","Green",NA,"Green",NA,NA,"Green","Green","Green","Green",5,10682.0913791623
"CK-17","Chinook","Lower Thompson_SP_1.2",2000,"Abs_Abd","Green","Amber","Green","Green",NA,NA,"Green","Amber","Green","Amber",6,8840.02404810774
"CK-17","Chinook","Lower Thompson_SP_1.2",2001,"Abs_Abd","Green","Amber","Green","Green",NA,NA,"Green","Amber","Green","Amber",6,7965.68480430786
"CK-17","Chinook","Lower Thompson_SP_1.2",2002,"Abs_Abd","Green","Green","Green","Green",NA,NA,"Green","Green","Green","Green",6,11642.6466857004
"CK-17","Chinook","Lower Thompson_SP_1.2",2003,"Abs_Abd","Green","Green","Green","Green",NA,NA,"Green","Green","Green","Green",6,15927.1816733101
"CK-17","Chinook","Lower Thompson_SP_1.2",2004,"Abs_Abd","Green","Green","Green","Green",NA,NA,"Green","Green","Green","Green",6,17584.1537410601
"CK-17","Chinook","Lower Thompson_SP_1.2",2005,"Abs_Abd","Green","Green","Green","Green",NA,NA,"Green","Green","Green","Green",6,15353.8664825105
"CK-17","Chinook","Lower Thompson_SP_1.2",2006,"Abs_Abd","Green","Green","Green","Green",NA,NA,"Green","Green","Green","Green",6,12523.4841138717
"CK-17","Chinook","Lower Thompson_SP_1.2",2007,"Abs_Abd","Green","Amber","Green","Red",NA,NA,"Green","Amber","Green","Amber",6,7086.63604941868
"CK-17","Chinook","Lower Thompson_SP_1.2",2008,"Abs_Abd","Green","Amber","Amber","Red",NA,NA,"Green","Amber","Green","Amber",6,6256.58525769304
"CK-17","Chinook","Lower Thompson_SP_1.2",2009,"Abs_Abd","Green","Amber","Amber","Red",NA,NA,"Green","Amber","Green","Amber",6,4399.14770874879
"CK-17","Chinook","Lower Thompson_SP_1.2",2010,"Abs_Abd","Green","Amber","Amber","Red",NA,NA,"Green","Amber","Green","Amber",6,4154.36294925757
"CK-17","Chinook","Lower Thompson_SP_1.2",2011,"Abs_Abd","Green","Amber","Amber","Red",NA,NA,"Green","Amber","Green","Amber",6,4896.31445696085
"CK-17","Chinook","Lower Thompson_SP_1.2",2012,"Abs_Abd","Green","Amber","Amber","Red",NA,NA,"Green","Amber","Green","Amber",6,4730.124417558
"CK-17","Chinook","Lower Thompson_SP_1.2",2013,"Abs_Abd","Green","Amber","Green","Red",NA,NA,"Green","Amber","Green","Amber",6,6005.09470382336
"CK-17","Chinook","Lower Thompson_SP_1.2",2014,"Abs_Abd","Green","Amber","Green","Red",NA,NA,"Green","Amber","Green","Amber",6,8042.271081156
"CK-17","Chinook","Lower Thompson_SP_1.2",2015,"Abs_Abd","Green","Amber","Green","Green",NA,NA,"Green","Amber","Green","Amber",6,9656.05955089967
"CK-17","Chinook","Lower Thompson_SP_1.2",2016,"Abs_Abd","Green","Amber","Green","Green",NA,NA,"Green","Amber","Green","Amber",6,9217.41790805911
"CK-17","Chinook","Lower Thompson_SP_1.2",2017,"Abs_Abd","Green","Amber","Green","Green",NA,NA,"Green","Amber","Green","Amber",6,8853.79408422585
"CK-17","Chinook","Lower Thompson_SP_1.2",2018,"Abs_Abd","Green","Amber","Amber","Green",NA,NA,"Green","Amber","Green","Amber",6,3928.8681215172
"CK-17","Chinook","Lower Thompson_SP_1.2",2019,"Abs_Abd","Amber","Amber","Red","Red",NA,NA,"Amber","Amber","Amber","Amber",6,3074.58879167474
"CK-17","Chinook","Lower Thompson_SP_1.2",2020,"Abs_Abd","Amber","Amber","Red","Red",NA,NA,"Amber","Amber","Amber","Amber",6,2983.53384807298
"CK-17","Chinook","Lower Thompson_SP_1.2",2021,"Abs_Abd","Amber","Amber","Red","Red",NA,NA,"Amber","Amber","Amber","Amber",6,2814.72803524285
"CK-17","Chinook","Lower Thompson_SP_1.2",2022,"Abs_Abd","Green","Amber","Amber","Red",NA,NA,"Green","Amber","Green","Amber",6,4544.21481309194
"CK-17","Chinook","Lower Thompson_SP_1.2",2023,"Abs_Abd","Green","Amber","Green","Red",NA,NA,"Green","Amber","Green","Amber",6,5840.53605230708
"CK-18","Chinook","North Thompson_SP_1.3",1995,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-18","Chinook","North Thompson_SP_1.3",1996,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-18","Chinook","North Thompson_SP_1.3",1997,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-18","Chinook","North Thompson_SP_1.3",1998,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-18","Chinook","North Thompson_SP_1.3",1999,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-18","Chinook","North Thompson_SP_1.3",2000,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-18","Chinook","North Thompson_SP_1.3",2001,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-18","Chinook","North Thompson_SP_1.3",2002,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-18","Chinook","North Thompson_SP_1.3",2003,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,835.306792880556
"CK-18","Chinook","North Thompson_SP_1.3",2004,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,878.911354197284
"CK-18","Chinook","North Thompson_SP_1.3",2005,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,636.703597724775
"CK-18","Chinook","North Thompson_SP_1.3",2006,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,512.786993609761
"CK-18","Chinook","North Thompson_SP_1.3",2007,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,355.933058432611
"CK-18","Chinook","North Thompson_SP_1.3",2008,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,325.1691961208
"CK-18","Chinook","North Thompson_SP_1.3",2009,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,240.903840375308
"CK-18","Chinook","North Thompson_SP_1.3",2010,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,220.5424781295
"CK-18","Chinook","North Thompson_SP_1.3",2011,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,209.745965325882
"CK-18","Chinook","North Thompson_SP_1.3",2012,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,219.825712833407
"CK-18","Chinook","North Thompson_SP_1.3",2013,"Rel_Idx",NA,NA,"Amber","Red",NA,NA,NA,NA,NA,NA,2,202.788126809899
"CK-18","Chinook","North Thompson_SP_1.3",2014,"Rel_Idx",NA,NA,"Amber","Red",NA,NA,NA,NA,NA,NA,2,199.524415986452
"CK-18","Chinook","North Thompson_SP_1.3",2015,"Rel_Idx",NA,NA,"Amber","Red",NA,NA,NA,NA,NA,NA,2,172.084105745904
"CK-18","Chinook","North Thompson_SP_1.3",2016,"Rel_Idx",NA,NA,"Red","Red",NA,NA,NA,NA,NA,NA,2,152.437729800148
"CK-18","Chinook","North Thompson_SP_1.3",2017,"Rel_Idx",NA,NA,"Red","Red",NA,NA,NA,NA,NA,NA,2,131.038472991652
"CK-18","Chinook","North Thompson_SP_1.3",2018,"Rel_Idx",NA,NA,"Red","Red",NA,NA,NA,NA,NA,NA,2,108.189562776303
"CK-18","Chinook","North Thompson_SP_1.3",2019,"Rel_Idx",NA,NA,"Red","Red",NA,NA,NA,NA,NA,NA,2,134.648297994618
"CK-18","Chinook","North Thompson_SP_1.3",2020,"Rel_Idx",NA,NA,"Amber","Amber",NA,NA,NA,NA,NA,NA,2,181.292059065547
"CK-18","Chinook","North Thompson_SP_1.3",2021,"Rel_Idx",NA,NA,"Amber","Green",NA,NA,NA,NA,NA,NA,2,199.530915823164
"CK-18","Chinook","North Thompson_SP_1.3",2022,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2,263.42555497613
"CK-18","Chinook","North Thompson_SP_1.3",2023,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2,393.552891201863
"CK-19","Chinook","North Thompson_SU_1.3",1995,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-19","Chinook","North Thompson_SU_1.3",1996,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-19","Chinook","North Thompson_SU_1.3",1997,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-19","Chinook","North Thompson_SU_1.3",1998,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-19","Chinook","North Thompson_SU_1.3",1999,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-19","Chinook","North Thompson_SU_1.3",2000,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-19","Chinook","North Thompson_SU_1.3",2001,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6354.08306043548
"CK-19","Chinook","North Thompson_SU_1.3",2002,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5898.39741438646
"CK-19","Chinook","North Thompson_SU_1.3",2003,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5933.01096956173
"CK-19","Chinook","North Thompson_SU_1.3",2004,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6095.59211680827
"CK-19","Chinook","North Thompson_SU_1.3",2005,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5699.12380871519
"CK-19","Chinook","North Thompson_SU_1.3",2006,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5678.86726591453
"CK-19","Chinook","North Thompson_SU_1.3",2007,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4490.29861797568
"CK-19","Chinook","North Thompson_SU_1.3",2008,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3930.98623248531
"CK-19","Chinook","North Thompson_SU_1.3",2009,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3964.01175899211
"CK-19","Chinook","North Thompson_SU_1.3",2010,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3185.5686150247
"CK-19","Chinook","North Thompson_SU_1.3",2011,"Rel_Idx",NA,NA,"Amber","Red",NA,NA,NA,NA,NA,NA,2,2538.06568996342
"CK-19","Chinook","North Thompson_SU_1.3",2012,"Rel_Idx",NA,NA,"Amber","Red",NA,NA,NA,NA,NA,NA,2,2607.06983552555
"CK-19","Chinook","North Thompson_SU_1.3",2013,"Rel_Idx",NA,NA,"Amber","Red",NA,NA,NA,NA,NA,NA,2,2379.85450567476
"CK-19","Chinook","North Thompson_SU_1.3",2014,"Rel_Idx",NA,NA,"Red","Red",NA,NA,NA,NA,NA,NA,2,2071.52641191417
"CK-19","Chinook","North Thompson_SU_1.3",2015,"Rel_Idx",NA,NA,"Amber","Red",NA,NA,NA,NA,NA,NA,2,2731.34529252979
"CK-19","Chinook","North Thompson_SU_1.3",2016,"Rel_Idx",NA,NA,"Amber","Red",NA,NA,NA,NA,NA,NA,2,2440.39921637829
"CK-19","Chinook","North Thompson_SU_1.3",2017,"Rel_Idx",NA,NA,"Amber","Red",NA,NA,NA,NA,NA,NA,2,2204.78652813345
"CK-19","Chinook","North Thompson_SU_1.3",2018,"Rel_Idx",NA,NA,"Red","Red",NA,NA,NA,NA,NA,NA,2,1699.1949963463
"CK-19","Chinook","North Thompson_SU_1.3",2019,"Rel_Idx",NA,NA,"Red","Red",NA,NA,NA,NA,NA,NA,2,1348.85496427711
"CK-19","Chinook","North Thompson_SU_1.3",2020,"Rel_Idx",NA,NA,"Red","Red",NA,NA,NA,NA,NA,NA,2,1261.78377098357
"CK-19","Chinook","North Thompson_SU_1.3",2021,"Rel_Idx",NA,NA,"Amber","Red",NA,NA,NA,NA,NA,NA,2,1735.78006364377
"CK-19","Chinook","North Thompson_SU_1.3",2022,"Rel_Idx",NA,NA,"Amber","Green",NA,NA,NA,NA,NA,NA,2,2310.81472415666
"CK-19","Chinook","North Thompson_SU_1.3",2023,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2,3391.97338492836
"CM-02","Chum","Lower Fraser Chum",1995,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CM-02","Chum","Lower Fraser Chum",1996,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CM-02","Chum","Lower Fraser Chum",1997,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CM-02","Chum","Lower Fraser Chum",1998,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CM-02","Chum","Lower Fraser Chum",1999,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CM-02","Chum","Lower Fraser Chum",2000,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CM-02","Chum","Lower Fraser Chum",2001,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CM-02","Chum","Lower Fraser Chum",2002,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CM-02","Chum","Lower Fraser Chum",2003,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CM-02","Chum","Lower Fraser Chum",2004,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CM-02","Chum","Lower Fraser Chum",2005,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1591272.44819364
"CM-02","Chum","Lower Fraser Chum",2006,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1531859.1745601
"CM-02","Chum","Lower Fraser Chum",2007,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1397193.71232678
"CM-02","Chum","Lower Fraser Chum",2008,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1083913.99185427
"CM-02","Chum","Lower Fraser Chum",2009,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,835979.365871752
"CM-02","Chum","Lower Fraser Chum",2010,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,620107.626885949
"CM-02","Chum","Lower Fraser Chum",2011,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,616772.732859545
"CM-02","Chum","Lower Fraser Chum",2012,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,678980.134786537
"CM-02","Chum","Lower Fraser Chum",2013,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,819508.33302912
"CM-02","Chum","Lower Fraser Chum",2014,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,967577.534235596
"CM-02","Chum","Lower Fraser Chum",2015,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,939043.230325393
"CM-02","Chum","Lower Fraser Chum",2016,"Rel_Idx",NA,NA,NA,"Red",NA,NA,NA,NA,NA,NA,1,1024480.50209249
"CM-02","Chum","Lower Fraser Chum",2017,"Rel_Idx",NA,NA,NA,"Red",NA,NA,NA,NA,NA,NA,1,940721.844530156
"CM-02","Chum","Lower Fraser Chum",2018,"Rel_Idx",NA,NA,NA,"Green",NA,NA,NA,NA,NA,NA,1,841146.919341077
"CM-02","Chum","Lower Fraser Chum",2019,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2,639262.924277177
"CM-02","Chum","Lower Fraser Chum",2020,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2,471046.252561571
"CM-02","Chum","Lower Fraser Chum",2021,"Rel_Idx",NA,NA,"Amber","Amber",NA,NA,NA,NA,NA,NA,2,449957.730377029
"CM-02","Chum","Lower Fraser Chum",2022,"Rel_Idx",NA,NA,"Amber","Red",NA,NA,NA,NA,NA,NA,2,502648.967697493
"CM-02","Chum","Lower Fraser Chum",2023,"Rel_Idx",NA,NA,"Amber","Red",NA,NA,NA,NA,NA,NA,2,601015.215034601
"CO-48","Coho","Middle Fraser",1995,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-48","Coho","Middle Fraser",1996,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-48","Coho","Middle Fraser",1997,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-48","Coho","Middle Fraser",1998,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
